trans_num,cc_num,merchant,category,amt,trans_date_trans_time,city,state,is_fraud
TXN-000243,6868000242,Merchant_health_fitness_24,health_fitness,29.84,2024-08-30 09:51:00,Columbus,OH,0
TXN-000244,9434000243,Merchant_home_36,home,321.72,2024-08-31 13:42:00,Houston,TX,0
TXN-000245,3378000244,Merchant_shopping_net_39,shopping_net,173.11,2024-09-01 20:41:00,Houston,TX,0
TXN-000246,6600000245,Merchant_misc_net_24,misc_net,253.14,2024-09-02 15:16:00,Philadelphia,PA,0
TXN-000247,2889000246,Merchant_misc_pos_11,misc_pos,30.18,2024-09-03 12:44:00,Philadelphia,PA,0
TXN-000248,9335000247,Merchant_misc_pos_29,misc_pos,53.94,2024-09-04 10:49:00,Columbus,OH,0
TXN-000249,4240000248,Merchant_shopping_pos_39,shopping_pos,14238.37,2024-09-05 00:24:00,Miami,FL,1
TXN-000250,3854000249,Merchant_travel_4,travel,279.83,2024-09-06 14:49:00,Seattle,WA,0
TXN-000251,7707000250,Merchant_health_fitness_41,health_fitness,327.76,2024-09-07 14:15:00,Houston,TX,0
TXN-000252,7723000251,Merchant_grocery_pos_12,grocery_pos,5869.75,2024-09-08 04:25:00,Philadelphia,PA,1
TXN-000253,7658000252,Merchant_kids_pets_4,kids_pets,268.31,2024-09-09 15:24:00,Los Angeles,CA,0
TXN-000254,4143000253,Merchant_personal_care_3,personal_care,354.87,2024-09-10 17:54:00,Columbus,OH,0
TXN-000255,6350000254,Merchant_home_30,home,115.71,2024-09-11 16:41:00,Seattle,WA,0
TXN-000256,4780000255,Merchant_personal_care_23,personal_care,317.45,2024-09-12 17:34:00,Columbus,OH,0
TXN-000257,3344000256,Merchant_shopping_net_26,shopping_net,2951.03,2024-09-13 22:20:00,Chicago,IL,1
TXN-000258,9771000257,Merchant_gas_transport_35,gas_transport,127.04,2024-09-14 19:02:00,New York,NY,0
TXN-000259,6164000258,Merchant_entertainment_14,entertainment,290.61,2024-09-15 11:56:00,Columbus,OH,0
TXN-000260,7360000259,Merchant_entertainment_1,entertainment,259.36,2024-09-16 17:02:00,Atlanta,GA,0
TXN-000261,1610000260,Merchant_entertainment_43,entertainment,227.57,2024-09-17 19:38:00,Chicago,IL,0
TXN-000262,5446000261,Merchant_home_25,home,284.75,2024-09-18 11:55:00,Miami,FL,0
TXN-000263,4443000262,Merchant_home_38,home,240.65,2024-09-19 15:56:00,Miami,FL,0
TXN-000264,7427000263,Merchant_shopping_net_48,shopping_net,290.8,2024-09-20 18:54:00,Chicago,IL,0
TXN-000265,6357000264,Merchant_entertainment_35,entertainment,356.69,2024-09-21 17:58:00,Houston,TX,0
TXN-000266,7451000265,Merchant_shopping_net_2,shopping_net,523.97,2024-09-22 05:25:00,Houston,TX,1
TXN-000267,5949000266,Merchant_misc_pos_7,misc_pos,118.84,2024-09-23 14:57:00,Houston,TX,0
TXN-000268,4210000267,Merchant_food_dining_17,food_dining,364.1,2024-09-24 12:17:00,Los Angeles,CA,0
TXN-000269,4563000268,Merchant_food_dining_33,food_dining,232.67,2024-09-25 10:25:00,Charlotte,NC,0
TXN-000270,5840000269,Merchant_shopping_net_42,shopping_net,228.11,2024-09-26 09:13:00,Houston,TX,0
TXN-000271,6105000270,Merchant_misc_net_37,misc_net,241.07,2024-09-27 10:47:00,New York,NY,0
TXN-000272,3238000271,Merchant_gas_transport_42,gas_transport,147.82,2024-09-28 18:41:00,New York,NY,0
TXN-000273,1244000272,Merchant_gas_transport_35,gas_transport,226.68,2024-09-29 20:48:00,Charlotte,NC,0
TXN-000274,7345000273,Merchant_grocery_pos_31,grocery_pos,639.53,2024-09-30 04:00:00,Chicago,IL,1
TXN-000275,3469000274,Merchant_home_19,home,386.4,2024-10-01 20:33:00,Miami,FL,0
TXN-000276,6662000275,Merchant_health_fitness_10,health_fitness,130.16,2024-10-02 17:58:00,Chicago,IL,0
TXN-000277,1046000276,Merchant_grocery_pos_28,grocery_pos,26.54,2024-10-03 15:04:00,Los Angeles,CA,0
TXN-000278,3318000277,Merchant_gas_transport_38,gas_transport,55.54,2024-10-04 08:04:00,Miami,FL,0
TXN-000279,8171000278,Merchant_misc_net_8,misc_net,209.86,2024-10-05 19:45:00,Houston,TX,0
TXN-000280,4522000279,Merchant_gas_transport_44,gas_transport,295.3,2024-10-06 18:31:00,Philadelphia,PA,0
TXN-000281,7687000280,Merchant_personal_care_5,personal_care,298.11,2024-10-07 19:23:00,Los Angeles,CA,0
TXN-000282,5756000281,Merchant_shopping_net_1,shopping_net,241.47,2024-10-08 19:11:00,Chicago,IL,0
TXN-000283,8303000282,Merchant_gas_transport_6,gas_transport,184.51,2024-10-09 19:49:00,Columbus,OH,0
TXN-000284,5754000283,Merchant_shopping_net_27,shopping_net,5.51,2024-10-10 08:33:00,Philadelphia,PA,0
TXN-000285,1049000284,Merchant_misc_pos_20,misc_pos,390.73,2024-10-11 08:34:00,Seattle,WA,0
TXN-000286,9707000285,Merchant_health_fitness_25,health_fitness,101.14,2024-10-12 17:48:00,Houston,TX,0
TXN-000287,1242000286,Merchant_shopping_pos_2,shopping_pos,15.78,2024-10-13 12:30:00,Miami,FL,0
TXN-000288,9816000287,Merchant_misc_net_40,misc_net,394.75,2024-10-14 15:29:00,Houston,TX,0
TXN-000289,1904000288,Merchant_grocery_pos_11,grocery_pos,195.67,2024-10-15 12:35:00,Atlanta,GA,0
TXN-000290,3259000289,Merchant_food_dining_33,food_dining,241.88,2024-10-16 14:04:00,Houston,TX,0
TXN-000291,1008000290,Merchant_health_fitness_30,health_fitness,360.38,2024-10-17 15:47:00,Atlanta,GA,0
TXN-000292,2494000291,Merchant_shopping_net_25,shopping_net,142.91,2024-10-18 01:31:00,Atlanta,GA,1
TXN-000293,7646000292,Merchant_kids_pets_13,kids_pets,45.56,2024-10-19 16:47:00,Charlotte,NC,0
TXN-000294,6940000293,Merchant_gas_transport_1,gas_transport,371.0,2024-10-20 19:06:00,Miami,FL,0
TXN-000295,9656000294,Merchant_shopping_pos_49,shopping_pos,224.02,2024-10-21 01:05:00,Charlotte,NC,1
TXN-000296,3931000295,Merchant_food_dining_21,food_dining,155.86,2024-10-22 20:19:00,Chicago,IL,0
TXN-000297,9815000296,Merchant_misc_net_17,misc_net,120.22,2024-10-23 14:57:00,Atlanta,GA,0
TXN-000298,2125000297,Merchant_shopping_pos_4,shopping_pos,6725.88,2024-10-24 01:02:00,Atlanta,GA,1
TXN-000299,2263000298,Merchant_misc_net_47,misc_net,343.41,2024-10-25 12:52:00,Philadelphia,PA,0
TXN-000300,2534000299,Merchant_food_dining_43,food_dining,165.62,2024-10-26 15:26:00,Chicago,IL,0
TXN-000301,1556000300,Merchant_food_dining_19,food_dining,112.97,2024-10-27 08:08:00,Columbus,OH,0
TXN-000302,7476000301,Merchant_shopping_net_26,shopping_net,325.03,2024-10-28 12:52:00,Miami,FL,0
TXN-000303,7369000302,Merchant_food_dining_5,food_dining,173.67,2024-10-29 20:00:00,Chicago,IL,0
TXN-000304,3731000303,Merchant_home_20,home,90.73,2024-10-30 16:36:00,Chicago,IL,0
TXN-000305,5155000304,Merchant_shopping_pos_40,shopping_pos,319.68,2024-10-31 14:23:00,Columbus,OH,0
TXN-000306,2040000305,Merchant_grocery_pos_14,grocery_pos,397.42,2024-11-01 10:23:00,Atlanta,GA,0
TXN-000307,8549000306,Merchant_shopping_net_20,shopping_net,324.57,2024-11-02 20:14:00,Los Angeles,CA,0
TXN-000308,6692000307,Merchant_shopping_net_36,shopping_net,87.23,2024-11-03 18:55:00,Philadelphia,PA,0
TXN-000309,3443000308,Merchant_food_dining_6,food_dining,299.55,2024-11-04 17:12:00,Columbus,OH,0
TXN-000310,5318000309,Merchant_grocery_pos_35,grocery_pos,134.61,2024-11-05 10:22:00,New York,NY,0
TXN-000311,7920000310,Merchant_misc_pos_45,misc_pos,335.6,2024-11-06 15:29:00,Charlotte,NC,0
TXN-000312,5309000311,Merchant_shopping_pos_14,shopping_pos,109.08,2024-11-07 16:36:00,Atlanta,GA,0
TXN-000313,1092000312,Merchant_personal_care_42,personal_care,97.8,2024-11-08 12:46:00,Los Angeles,CA,0
TXN-000314,1560000313,Merchant_grocery_pos_40,grocery_pos,478.93,2024-11-09 02:50:00,Chicago,IL,1
TXN-000315,6772000314,Merchant_food_dining_49,food_dining,22.68,2024-11-10 11:56:00,Philadelphia,PA,0
TXN-000316,2325000315,Merchant_kids_pets_46,kids_pets,138.3,2024-11-11 15:25:00,Houston,TX,0
TXN-000317,7111000316,Merchant_grocery_pos_4,grocery_pos,235.84,2024-11-12 20:41:00,Charlotte,NC,0
TXN-000318,4444000317,Merchant_shopping_pos_22,shopping_pos,13497.51,2024-11-13 22:34:00,Chicago,IL,1
TXN-000319,6866000318,Merchant_shopping_pos_38,shopping_pos,95.81,2024-11-14 16:17:00,Houston,TX,0
TXN-000320,9598000319,Merchant_grocery_pos_29,grocery_pos,7.68,2024-11-15 13:17:00,Miami,FL,0
TXN-000321,9978000320,Merchant_shopping_pos_43,shopping_pos,119.88,2024-11-16 19:57:00,Seattle,WA,0
TXN-000322,8660000321,Merchant_gas_transport_22,gas_transport,186.24,2024-11-17 12:49:00,Atlanta,GA,0
TXN-000323,6989000322,Merchant_health_fitness_46,health_fitness,182.96,2024-11-18 11:25:00,Charlotte,NC,0
TXN-000324,3784000323,Merchant_shopping_pos_23,shopping_pos,171.83,2024-11-19 09:01:00,New York,NY,0
TXN-000325,3094000324,Merchant_kids_pets_14,kids_pets,58.71,2024-11-20 16:28:00,Charlotte,NC,0
TXN-000326,4797000325,Merchant_travel_17,travel,66.71,2024-11-21 17:35:00,Seattle,WA,0
TXN-000327,1853000326,Merchant_kids_pets_39,kids_pets,307.36,2024-11-22 17:23:00,New York,NY,0
TXN-000328,4053000327,Merchant_grocery_pos_18,grocery_pos,290.97,2024-11-23 19:08:00,Charlotte,NC,0
TXN-000329,6407000328,Merchant_misc_pos_11,misc_pos,292.68,2024-11-24 17:18:00,Miami,FL,0
TXN-000330,6206000329,Merchant_grocery_pos_45,grocery_pos,14989.27,2024-11-25 22:49:00,Atlanta,GA,1
TXN-000331,8701000330,Merchant_misc_pos_43,misc_pos,298.99,2024-11-26 18:22:00,Atlanta,GA,0
TXN-000332,2488000331,Merchant_gas_transport_49,gas_transport,81.27,2024-11-27 20:07:00,Los Angeles,CA,0
TXN-000333,6135000332,Merchant_misc_pos_21,misc_pos,182.47,2024-11-28 15:10:00,Houston,TX,0
TXN-000334,4756000333,Merchant_entertainment_17,entertainment,373.03,2024-11-29 18:03:00,Atlanta,GA,0
TXN-000335,5810000334,Merchant_shopping_net_23,shopping_net,82.74,2024-11-30 17:28:00,Miami,FL,0
TXN-000336,5907000335,Merchant_home_9,home,203.98,2024-12-01 08:15:00,Los Angeles,CA,0
TXN-000337,4225000336,Merchant_grocery_pos_7,grocery_pos,261.55,2024-12-02 17:49:00,Los Angeles,CA,0
TXN-000338,9756000337,Merchant_misc_pos_49,misc_pos,50.62,2024-12-03 08:52:00,Philadelphia,PA,0
TXN-000339,3329000338,Merchant_shopping_pos_42,shopping_pos,133.41,2024-12-04 19:26:00,New York,NY,0
TXN-000340,4211000339,Merchant_misc_net_12,misc_net,277.53,2024-12-05 13:22:00,New York,NY,0
TXN-000341,3345000340,Merchant_entertainment_32,entertainment,164.1,2024-12-06 08:58:00,Seattle,WA,0
TXN-000342,6928000341,Merchant_home_18,home,69.37,2024-12-07 12:33:00,New York,NY,0
TXN-000343,5984000342,Merchant_grocery_pos_4,grocery_pos,111.99,2024-12-08 14:40:00,Atlanta,GA,0
TXN-000344,9602000343,Merchant_travel_31,travel,319.41,2024-12-09 14:18:00,Seattle,WA,0
TXN-000345,7342000344,Merchant_travel_39,travel,354.15,2024-12-10 09:15:00,Atlanta,GA,0
TXN-000346,4094000345,Merchant_health_fitness_44,health_fitness,152.85,2024-12-11 17:20:00,Chicago,IL,0
TXN-000347,4620000346,Merchant_shopping_net_30,shopping_net,9294.33,2024-12-12 00:58:00,Columbus,OH,1
TXN-000348,2562000347,Merchant_home_18,home,21.01,2024-12-13 15:52:00,Atlanta,GA,0
TXN-000349,8082000348,Merchant_entertainment_47,entertainment,208.13,2024-12-14 16:57:00,Chicago,IL,0
TXN-000350,8336000349,Merchant_food_dining_43,food_dining,242.57,2024-12-15 16:31:00,Los Angeles,CA,0
TXN-000351,7439000350,Merchant_misc_net_46,misc_net,277.9,2024-12-16 08:52:00,Houston,TX,0
TXN-000352,2924000351,Merchant_grocery_pos_22,grocery_pos,82.28,2024-12-17 11:14:00,New York,NY,0
TXN-000353,2220000352,Merchant_shopping_pos_26,shopping_pos,211.89,2024-12-18 10:46:00,Los Angeles,CA,0
TXN-000354,1241000353,Merchant_home_12,home,46.51,2024-12-19 16:43:00,Houston,TX,0
TXN-000355,3726000354,Merchant_shopping_pos_5,shopping_pos,791.5,2024-12-20 02:56:00,Houston,TX,1
TXN-000356,6452000355,Merchant_shopping_pos_29,shopping_pos,330.39,2024-12-21 01:45:00,Los Angeles,CA,1
TXN-000357,6633000356,Merchant_kids_pets_41,kids_pets,149.01,2024-12-22 18:31:00,Miami,FL,0
TXN-000358,6120000357,Merchant_gas_transport_6,gas_transport,339.37,2024-12-23 14:56:00,Seattle,WA,0
TXN-000359,8379000358,Merchant_entertainment_2,entertainment,282.92,2024-12-24 11:39:00,New York,NY,0
TXN-000360,8910000359,Merchant_food_dining_1,food_dining,394.94,2024-12-25 14:08:00,Houston,TX,0
TXN-000361,6407000360,Merchant_health_fitness_31,health_fitness,315.77,2024-12-26 10:57:00,Los Angeles,CA,0
TXN-000362,8679000361,Merchant_health_fitness_18,health_fitness,208.01,2024-12-27 14:17:00,Los Angeles,CA,0
TXN-000363,1439000362,Merchant_shopping_pos_16,shopping_pos,217.39,2024-12-28 15:36:00,New York,NY,0
TXN-000364,7404000363,Merchant_kids_pets_18,kids_pets,363.68,2024-12-29 13:52:00,Chicago,IL,0
TXN-000365,8439000364,Merchant_gas_transport_46,gas_transport,354.18,2024-12-30 08:28:00,Atlanta,GA,0
TXN-000366,1491000365,Merchant_grocery_pos_48,grocery_pos,471.82,2024-01-01 22:09:00,Columbus,OH,1
TXN-000367,9215000366,Merchant_home_34,home,253.42,2024-01-02 12:21:00,Atlanta,GA,0
TXN-000368,9264000367,Merchant_grocery_pos_17,grocery_pos,344.71,2024-01-03 12:34:00,Atlanta,GA,0
TXN-000369,7388000368,Merchant_health_fitness_12,health_fitness,99.57,2024-01-04 08:49:00,Charlotte,NC,0
TXN-000370,6910000369,Merchant_shopping_net_27,shopping_net,160.0,2024-01-05 17:21:00,Houston,TX,0
TXN-000371,7467000370,Merchant_travel_3,travel,297.21,2024-01-06 15:09:00,Columbus,OH,0
TXN-000372,2194000371,Merchant_shopping_net_8,shopping_net,67.51,2024-01-07 09:45:00,Charlotte,NC,0
TXN-000373,8175000372,Merchant_misc_net_47,misc_net,365.85,2024-01-08 20:20:00,Seattle,WA,0
TXN-000374,2684000373,Merchant_entertainment_10,entertainment,231.84,2024-01-09 09:51:00,Philadelphia,PA,0
TXN-000375,2299000374,Merchant_misc_net_27,misc_net,671.7,2024-01-10 02:47:00,New York,NY,1
TXN-000376,7182000375,Merchant_home_2,home,393.64,2024-01-11 16:37:00,Philadelphia,PA,0
TXN-000377,6787000376,Merchant_grocery_pos_11,grocery_pos,363.6,2024-01-12 09:23:00,Seattle,WA,0
TXN-000378,8910000377,Merchant_shopping_pos_46,shopping_pos,265.58,2024-01-13 13:06:00,Houston,TX,0
TXN-000379,5071000378,Merchant_kids_pets_2,kids_pets,214.87,2024-01-14 14:47:00,Los Angeles,CA,0
TXN-000380,4550000379,Merchant_shopping_net_12,shopping_net,2332.97,2024-01-15 00:10:00,Columbus,OH,1
TXN-000381,4622000380,Merchant_grocery_pos_36,grocery_pos,115.62,2024-01-16 13:07:00,Chicago,IL,0
TXN-000382,2552000381,Merchant_home_41,home,128.0,2024-01-17 16:34:00,Miami,FL,0
TXN-000383,5126000382,Merchant_shopping_pos_33,shopping_pos,388.48,2024-01-18 19:01:00,Miami,FL,0
TXN-000384,1331000383,Merchant_misc_net_24,misc_net,23.76,2024-01-19 12:42:00,Charlotte,NC,0
TXN-000385,7575000384,Merchant_kids_pets_27,kids_pets,372.45,2024-01-20 13:48:00,Chicago,IL,0
TXN-000386,4858000385,Merchant_personal_care_7,personal_care,387.38,2024-01-21 12:22:00,Los Angeles,CA,0
TXN-000387,2903000386,Merchant_misc_net_5,misc_net,173.41,2024-01-22 11:34:00,Houston,TX,0
TXN-000388,6921000387,Merchant_personal_care_28,personal_care,147.66,2024-01-23 19:16:00,New York,NY,0
TXN-000389,6780000388,Merchant_home_48,home,361.18,2024-01-24 13:11:00,Atlanta,GA,0
TXN-000390,5920000389,Merchant_misc_net_25,misc_net,726.44,2024-01-25 03:07:00,Philadelphia,PA,1
TXN-000391,1489000390,Merchant_home_18,home,351.78,2024-01-26 11:14:00,Philadelphia,PA,0
TXN-000392,4057000391,Merchant_misc_net_37,misc_net,217.05,2024-01-27 12:01:00,Atlanta,GA,0
TXN-000393,2170000392,Merchant_shopping_pos_4,shopping_pos,109.4,2024-01-28 14:18:00,Columbus,OH,0
TXN-000394,9575000393,Merchant_kids_pets_35,kids_pets,67.27,2024-01-29 08:33:00,Chicago,IL,0
TXN-000395,7375000394,Merchant_misc_net_14,misc_net,6072.7,2024-01-30 22:48:00,Atlanta,GA,1
TXN-000396,5311000395,Merchant_misc_net_36,misc_net,541.93,2024-01-31 01:33:00,New York,NY,1
TXN-000397,2657000396,Merchant_misc_net_8,misc_net,12438.9,2024-02-01 04:24:00,Seattle,WA,1
TXN-000398,8050000397,Merchant_entertainment_22,entertainment,71.93,2024-02-02 09:49:00,Seattle,WA,0
TXN-000399,8562000398,Merchant_misc_net_43,misc_net,4824.13,2024-02-03 05:02:00,Los Angeles,CA,1
TXN-000400,5934000399,Merchant_health_fitness_33,health_fitness,330.0,2024-02-04 14:17:00,Seattle,WA,0
TXN-000401,9614000400,Merchant_gas_transport_21,gas_transport,36.29,2024-02-05 09:56:00,Columbus,OH,0
TXN-000402,4410000401,Merchant_misc_net_31,misc_net,5666.39,2024-02-06 03:36:00,Miami,FL,1
TXN-000403,2071000402,Merchant_food_dining_12,food_dining,29.77,2024-02-07 20:31:00,Seattle,WA,0
TXN-000404,2156000403,Merchant_health_fitness_24,health_fitness,222.02,2024-02-08 18:45:00,Houston,TX,0
TXN-000405,3347000404,Merchant_shopping_pos_10,shopping_pos,93.57,2024-02-09 08:53:00,Houston,TX,0
TXN-000406,7644000405,Merchant_gas_transport_44,gas_transport,90.36,2024-02-10 08:13:00,New York,NY,0
TXN-000407,4508000406,Merchant_shopping_pos_32,shopping_pos,359.8,2024-02-11 19:26:00,Miami,FL,0
TXN-000408,7923000407,Merchant_shopping_pos_46,shopping_pos,399.95,2024-02-12 12:11:00,Philadelphia,PA,0
TXN-000409,3891000408,Merchant_misc_net_37,misc_net,105.63,2024-02-13 14:09:00,Charlotte,NC,0
TXN-000410,1123000409,Merchant_shopping_net_2,shopping_net,219.12,2024-02-14 14:47:00,Atlanta,GA,0
TXN-000411,6301000410,Merchant_misc_pos_26,misc_pos,232.36,2024-02-15 20:53:00,Atlanta,GA,0
TXN-000412,7634000411,Merchant_shopping_net_36,shopping_net,307.17,2024-02-16 10:17:00,Atlanta,GA,0
TXN-000413,6923000412,Merchant_kids_pets_19,kids_pets,240.02,2024-02-17 09:36:00,Chicago,IL,0
TXN-000414,8897000413,Merchant_shopping_net_35,shopping_net,86.41,2024-02-18 18:06:00,Chicago,IL,0
TXN-000415,1950000414,Merchant_travel_26,travel,43.13,2024-02-19 13:09:00,Atlanta,GA,0
TXN-000416,5467000415,Merchant_gas_transport_8,gas_transport,116.69,2024-02-20 10:41:00,Columbus,OH,0
TXN-000417,2453000416,Merchant_shopping_pos_16,shopping_pos,794.49,2024-02-21 23:31:00,Chicago,IL,1
TXN-000418,8491000417,Merchant_shopping_pos_29,shopping_pos,371.93,2024-02-22 15:55:00,Seattle,WA,0
TXN-000419,2207000418,Merchant_food_dining_44,food_dining,287.62,2024-02-23 16:37:00,Chicago,IL,0
TXN-000420,4219000419,Merchant_shopping_net_5,shopping_net,1798.02,2024-02-24 00:28:00,Houston,TX,1
TXN-000421,8919000420,Merchant_food_dining_36,food_dining,366.96,2024-02-25 10:22:00,Houston,TX,0
TXN-000422,1435000421,Merchant_grocery_pos_37,grocery_pos,2734.04,2024-02-26 04:42:00,Los Angeles,CA,1
TXN-000423,4324000422,Merchant_food_dining_30,food_dining,258.69,2024-02-27 16:21:00,Chicago,IL,0
TXN-000424,3159000423,Merchant_travel_32,travel,198.21,2024-02-28 14:31:00,Columbus,OH,0
TXN-000425,6428000424,Merchant_home_36,home,170.26,2024-02-29 12:06:00,Atlanta,GA,0
TXN-000426,8262000425,Merchant_grocery_pos_42,grocery_pos,11101.88,2024-03-01 05:36:00,Charlotte,NC,1
TXN-000427,5338000426,Merchant_grocery_pos_9,grocery_pos,262.98,2024-03-02 09:32:00,Los Angeles,CA,0
TXN-000428,9155000427,Merchant_gas_transport_29,gas_transport,20.17,2024-03-03 15:34:00,Columbus,OH,0
TXN-000429,2914000428,Merchant_grocery_pos_1,grocery_pos,6.38,2024-03-04 20:40:00,Columbus,OH,0
TXN-000430,6382000429,Merchant_misc_net_17,misc_net,313.62,2024-03-05 10:16:00,Chicago,IL,0
TXN-000431,5147000430,Merchant_misc_net_19,misc_net,5625.39,2024-03-06 01:48:00,Houston,TX,1
TXN-000432,5320000431,Merchant_grocery_pos_22,grocery_pos,210.95,2024-03-07 13:02:00,Miami,FL,0
TXN-000433,9174000432,Merchant_food_dining_26,food_dining,172.7,2024-03-08 11:21:00,Atlanta,GA,0
TXN-000434,5950000433,Merchant_travel_9,travel,366.97,2024-03-09 14:01:00,Philadelphia,PA,0
TXN-000435,8112000434,Merchant_misc_pos_20,misc_pos,120.97,2024-03-10 17:03:00,Atlanta,GA,0
TXN-000436,2446000435,Merchant_grocery_pos_7,grocery_pos,12.72,2024-03-11 11:27:00,Seattle,WA,0
TXN-000437,7859000436,Merchant_shopping_net_5,shopping_net,14999.67,2024-03-12 00:15:00,Atlanta,GA,1
TXN-000438,3989000437,Merchant_grocery_pos_36,grocery_pos,11284.75,2024-03-13 00:54:00,Los Angeles,CA,1
TXN-000439,1216000438,Merchant_entertainment_4,entertainment,266.39,2024-03-14 14:27:00,Atlanta,GA,0
TXN-000440,2693000439,Merchant_misc_pos_18,misc_pos,294.3,2024-03-15 14:33:00,Los Angeles,CA,0
TXN-000441,7619000440,Merchant_misc_net_18,misc_net,215.35,2024-03-16 13:37:00,Charlotte,NC,0
TXN-000442,6593000441,Merchant_misc_net_2,misc_net,340.07,2024-03-17 20:44:00,Philadelphia,PA,0
TXN-000443,5906000442,Merchant_shopping_pos_16,shopping_pos,243.26,2024-03-18 15:41:00,Seattle,WA,0
TXN-000444,7446000443,Merchant_kids_pets_39,kids_pets,280.83,2024-03-19 08:28:00,Miami,FL,0
TXN-000445,7051000444,Merchant_shopping_net_45,shopping_net,348.8,2024-03-20 14:27:00,Columbus,OH,0
TXN-000446,4165000445,Merchant_shopping_pos_2,shopping_pos,94.37,2024-03-21 02:31:00,Atlanta,GA,1
TXN-000447,2703000446,Merchant_grocery_pos_7,grocery_pos,70.91,2024-03-22 14:17:00,Columbus,OH,0
TXN-000448,7940000447,Merchant_misc_net_36,misc_net,313.3,2024-03-23 10:40:00,Seattle,WA,0
TXN-000449,1998000448,Merchant_kids_pets_38,kids_pets,73.08,2024-03-24 12:41:00,Houston,TX,0
TXN-000450,1409000449,Merchant_shopping_net_13,shopping_net,159.56,2024-03-25 09:40:00,Los Angeles,CA,0
TXN-000451,8402000450,Merchant_shopping_net_6,shopping_net,7858.82,2024-03-26 02:19:00,Houston,TX,1
TXN-000452,9517000451,Merchant_kids_pets_32,kids_pets,110.89,2024-03-27 09:27:00,Seattle,WA,0
TXN-000453,9784000452,Merchant_entertainment_24,entertainment,261.12,2024-03-28 12:14:00,Chicago,IL,0
TXN-000454,5787000453,Merchant_shopping_net_14,shopping_net,125.61,2024-03-29 15:27:00,Seattle,WA,0
TXN-000455,1064000454,Merchant_food_dining_16,food_dining,49.39,2024-03-30 08:39:00,Houston,TX,0
TXN-000456,3684000455,Merchant_misc_pos_31,misc_pos,270.16,2024-03-31 19:39:00,Charlotte,NC,0
TXN-000457,9274000456,Merchant_home_2,home,274.82,2024-04-01 10:51:00,Miami,FL,0
TXN-000458,8687000457,Merchant_food_dining_13,food_dining,132.02,2024-04-02 11:36:00,Philadelphia,PA,0
TXN-000459,3638000458,Merchant_food_dining_7,food_dining,366.04,2024-04-03 19:04:00,Miami,FL,0
TXN-000460,3661000459,Merchant_personal_care_49,personal_care,178.8,2024-04-04 09:05:00,Chicago,IL,0
TXN-000461,6704000460,Merchant_misc_net_7,misc_net,19.47,2024-04-05 19:38:00,Atlanta,GA,0
